routeID,city,routeName,departureStopName,destinationStopName
NWT16577,NewTaipei,871經中山北路,捷運淡水站,行忠堂
NWT16578,NewTaipei,872經正德國中、直行中山北路,捷運淡水站,中泰
NWT16579,NewTaipei,873經正德國中,捷運淡水站,中和里
NWT16580,NewTaipei,891,黃金博物館,保民堂
NWT16581,NewTaipei,275,宏國德霖科技大學,松山機場
NWT16582,NewTaipei,橘25,蘆洲,捷運三重國小站
NWT16583,NewTaipei,936,林口,捷運圓山站
NWT16584,NewTaipei,820,泰山,民權西路站
NWT16585,NewTaipei,908,三峽,捷運景安站
NWT16586,NewTaipei,藍46,二鬮,捷運永寧站
NWT16588,NewTaipei,264,捷運蘆洲站,板橋
NWT16590,NewTaipei,綠12,坪林,捷運新店站
NWT16591,NewTaipei,857,淡海,板橋
NWT16592,NewTaipei,橘21,龍壽里,新北產業園區
NWT16593,NewTaipei,橘18,蘆洲,五華街
NWT16594,NewTaipei,801,五股,松山機場
NWT16595,NewTaipei,803,五股,松山機場
NWT16599,NewTaipei,藍32,信義國小,聯合醫院(板橋院區)
NWT16601,NewTaipei,藍40,華克山莊,土城
NWT16602,NewTaipei,藍45,成福,捷運永寧站
NWT16603,NewTaipei,920,林口,捷運府中站
NWT16604,NewTaipei,925,蘆洲,林口
NWT16606,NewTaipei,981三鶯捷運先導公車,鶯歌路口,捷運頂埔站
NWT16607,NewTaipei,889,三峽,捷運亞東醫院站
NWT16608,NewTaipei,802,三峽,捷運新埔站
NWT16609,NewTaipei,842,新莊,捷運新埔站
NWT16610,NewTaipei,綠5,大崎腳,中正環河路口
NWT16611,NewTaipei,綠6,美之城,中和
NWT16612,NewTaipei,綠3,花園新城,中和
NWT16613,NewTaipei,綠8,台北小城,中和
NWT16614,NewTaipei,930延,大崎腳,板橋區公所
NWT16619,NewTaipei,紅26,漁人碼頭,捷運淡水站
NWT16620,NewTaipei,橘10,泰山,三民高中
NWT16623,NewTaipei,818,捷運紅樹林站,聖約翰科技大學
NWT16626,NewTaipei,870,捷運淡水站,忠山
NWT16627,NewTaipei,872,捷運淡水站,中泰
NWT16628,NewTaipei,871,捷運淡水站,行忠堂
NWT16629,NewTaipei,873,捷運淡水站,中和里
NWT16630,NewTaipei,868正,新春街,小坪頂
NWT16631,NewTaipei,868返,新春街,小坪頂
NWT16632,NewTaipei,藍23,汐止社后,捷運昆陽站
NWT16633,NewTaipei,919,五堵,捷運忠孝復興站
NWT16635,NewTaipei,939,三峽,臺北市政府
NWT16637,NewTaipei,780,雙溪火車站,盤山坑
NWT16641,NewTaipei,788去水湳洞,基隆,水湳洞
NWT16642,NewTaipei,787,瑞芳,基隆(富景天下)
NWT16643,NewTaipei,782,雙溪火車站,長源
NWT16644,NewTaipei,781,雙溪火車站,長源
NWT16651,NewTaipei,864,三芝,捷運劍潭站
NWT16655,NewTaipei,937,林口,圓山
NWT16656,NewTaipei,839耕莘,新店達觀,耕莘醫院
NWT16659,NewTaipei,880,樹林,淡海
NWT16660,NewTaipei,883,樹林,淡海
NWT16662,NewTaipei,948,林口,板橋公車站
NWT16663,NewTaipei,藍43,三峽,捷運永寧站
NWT16664,NewTaipei,921,三峽,捷運景安站
NWT16665,NewTaipei,851,北大社區,鶯歌
NWT16666,NewTaipei,852,北大社區,樹林
NWT16667,NewTaipei,橘12,二重,捷運三重國小站
NWT16668,NewTaipei,橘13,三重,五股
NWT16669,NewTaipei,橘20,觀音山,蘆洲
NWT16670,NewTaipei,810,土城,迴龍
NWT16671,NewTaipei,紅27,淡江大學,捷運淡水站
NWT16672,NewTaipei,938,五股,捷運台大醫院站
NWT16673,NewTaipei,紅13,八里,捷運關渡站
NWT16674,NewTaipei,紅22,八里,捷運關渡站
NWT16675,NewTaipei,863,淡水,金山
NWT16676,NewTaipei,F923,萬里區公所,金山醫院
NWT16677,NewTaipei,F921,萬里區公所,金山醫院
NWT16678,NewTaipei,F921假日,萬里區公所,金山醫院
NWT16679,NewTaipei,F923假日,萬里區公所,金山醫院
NWT16681,NewTaipei,787經瑞芳工業區,瑞芳,基隆
NWT16682,NewTaipei,791,國家新城,福隆
NWT16685,NewTaipei,657延,宏國德霖科技大學,華江橋
NWT16686,NewTaipei,橘26,東昇公園,捷運迴龍站
NWT16688,NewTaipei,983,淡海新市鎮,捷運關渡站
NWT16689,NewTaipei,793,樹林,動物園
NWT16691,NewTaipei,796,木柵,板橋
NWT16692,NewTaipei,783,五股,臺北
NWT16693,NewTaipei,785,觀音山,臺北北門
NWT16694,NewTaipei,786,華亞園區,板橋
NWT16695,NewTaipei,821,三芝,天文科學館
NWT16697,NewTaipei,847區,樹林,捷運亞東醫院站
NWT16710,NewTaipei,867區,捷運淡水站,石門
NWT16715,NewTaipei,紅28直,捷運淡水站,淡江大學
NWT16717,NewTaipei,895,南勢角,捷運公館站
NWT16719,NewTaipei,795往木柵,十分寮、平溪,木柵
NWT16726,NewTaipei,941,三峽,新店
NWT16728,NewTaipei,940,三峽,捷運府中站
NWT16729,NewTaipei,藍44延,樹林,南天母廣場
NWT16730,NewTaipei,822,五股立體停車場,林口長庚醫院
NWT16731,NewTaipei,817,汐止,五分埔
NWT16732,NewTaipei,紅23,漁人碼頭,慈濟志業中心
NWT16733,NewTaipei,890,汐止,烘內
NWT16734,NewTaipei,846,瑞芳,平溪
NWT16735,NewTaipei,藍41,捷運海山站,永安市場站
NWT16739,NewTaipei,789,國家新城,崁腳
NWT16740,NewTaipei,790,金山南勢,基隆
NWT16745,NewTaipei,藍31華江,華江碼頭,板橋後站
NWT16748,NewTaipei,橘18福隆路,蘆洲,五華街
NWT16752,NewTaipei,F101坪頂,捷運淡水站,捷運淡水站
NWT16753,NewTaipei,788往金瓜石,基隆,金瓜石
NWT16755,NewTaipei,788往基隆,金瓜石,基隆
NWT16757,NewTaipei,795往十分寮,木柵,十分寮
NWT16758,NewTaipei,795往平溪,木柵,平溪
NWT16759,NewTaipei,943,三峽,臺北大學(臺北校區)
NWT16760,NewTaipei,F101樹興,捷運淡水站,捷運淡水站
NWT16761,NewTaipei,F105,捷運淡水站,華南銀行
NWT16762,NewTaipei,F106下午,捷運淡水站,華南銀行
NWT16763,NewTaipei,F106上午,捷運淡水站,華南銀行
NWT16764,NewTaipei,F106中午,捷運淡水站,華南銀行
NWT16767,NewTaipei,F110,捷運淡水站,華南銀行
NWT16768,NewTaipei,F111新民,捷運淡水站,華南銀行
NWT16770,NewTaipei,F111新春,捷運淡水站,華南銀行
NWT16772,NewTaipei,F112,捷運淡水站,農會
NWT16773,NewTaipei,F105返,捷運淡水站,華南銀行
NWT16774,NewTaipei,F109,捷運淡水站,華南銀行
NWT16775,NewTaipei,F102,捷運淡水站,華南銀行
NWT16777,NewTaipei,F103,捷運淡水站,華南銀行
NWT16778,NewTaipei,F135,三芝國中,竹圍馬偕
NWT16780,NewTaipei,F138新古庄,新庄子路口,二號倉庫
NWT16781,NewTaipei,F138內橫山,二號倉庫,三芝國中
NWT16782,NewTaipei,F133平日,二號倉庫,三芝國中
NWT16783,NewTaipei,F133後店,二號倉庫,三芝國中
NWT16784,NewTaipei,F133末班,二號倉庫,三芝國中
NWT16785,NewTaipei,F133假日,二號倉庫,三芝國中
NWT16786,NewTaipei,F131,三芝國中,二號倉庫
NWT16787,NewTaipei,F132,二號倉庫,二坪頂
NWT16788,NewTaipei,F136,三芝國中,三芝熱帶嶼
NWT16789,NewTaipei,F137,三芝國中,士林新光醫院
NWT16790,NewTaipei,F139行經台2線,三芝國中,捷運淡水站
NWT16792,NewTaipei,F121,八里國小正門,樂山療養院
NWT16793,NewTaipei,F122,八里國小,荖阡坑
NWT16794,NewTaipei,F123-0640,廖添丁廟,米倉國小
NWT16795,NewTaipei,F123-1205,米倉國小,廖添丁廟
NWT16796,NewTaipei,F123-1550,廖添丁廟,米倉國小
NWT16797,NewTaipei,F123-1555,廖添丁廟,八里國中
NWT16798,NewTaipei,F125馬偕,馬偕醫院,廖添丁廟
NWT16799,NewTaipei,F125廖添丁,廖添丁廟,馬偕醫院
NWT16800,NewTaipei,F126,廖添丁廟,長庚醫院
NWT16802,NewTaipei,F126江厝,廖添丁廟,長庚醫院
NWT16804,NewTaipei,F151-0800,石門區公所,老梅托兒所
NWT16805,NewTaipei,F151-1555,石門區公所,十塊厝
NWT16806,NewTaipei,F151-1625,石門區公所,順天聖母廟
NWT16807,NewTaipei,F151-山溪集會所,石門區公所,山溪集會所
NWT16808,NewTaipei,F153-0605,石門區公所,草里
NWT16809,NewTaipei,F153-0730,石門區公所,茂林
NWT16810,NewTaipei,F153-0820,石門區公所,飛彈營
NWT16811,NewTaipei,F153-1030,石門區公所,茂林
NWT16812,NewTaipei,F153-1550,石門區公所,妙濟寺
NWT16813,NewTaipei,F153-0930,石門區公所,草里
NWT16814,NewTaipei,F153-1730,石門區公所,茂林
NWT16815,NewTaipei,F151-0605,石門區公所,十塊厝
NWT16816,NewTaipei,F151-0620,石門區公所,鄭吉宅
NWT16817,NewTaipei,F151-0730,石門區公所,尖仔鹿口
NWT16818,NewTaipei,F151-0930,石門區公所,十塊厝
NWT16819,NewTaipei,F151-1000,石門區公所,尖山湖
NWT16820,NewTaipei,F151-1800,石門區公所,許宅
NWT16821,NewTaipei,F161,草里車站,馬偕醫院
NWT16823,NewTaipei,F152-0600,老梅,新錦豐飯店
NWT16824,NewTaipei,F152-0620,老梅,楓林路
NWT16825,NewTaipei,F152-0635,老梅,豬槽潭
NWT16826,NewTaipei,F152-0700,老梅,德茂村二鄰
NWT16827,NewTaipei,F152-0810,老梅,青山瀑布
NWT16828,NewTaipei,F152-0850,老梅,新錦豐飯店
NWT16829,NewTaipei,F152-0915,石門區公所,老梅
NWT16830,NewTaipei,F152-1555,老梅,石門區公所
NWT16831,NewTaipei,F152-1700,老梅,樹仔下
NWT16832,NewTaipei,F152-1720,老梅,八甲頂
NWT16834,NewTaipei,F152-1800,老梅,六和山莊橋
NWT16835,NewTaipei,F201,新莊區公所,福德宮
NWT16837,NewTaipei,F202,文藝中心,新莊高中
NWT16838,NewTaipei,F217,明志路三段,林口長庚醫院
NWT16839,NewTaipei,F218,明志路三段,署立臺北醫院
NWT16840,NewTaipei,F211,泰山公有市場,貴和社區
NWT16841,NewTaipei,F212,泰山公有市場,泰山國中
NWT16842,NewTaipei,F212楓江,泰山公有市場,楓江路
NWT16843,NewTaipei,F213,泰山公有市場,勝隆土雞城
NWT16844,NewTaipei,F213黎明,泰山公有市場,黎明技術學院
NWT16845,NewTaipei,578,泰山公有市場,臺北車站
NWT16847,NewTaipei,579,明志國小,臺北車站
NWT16849,NewTaipei,580,大窠橋,馬偕醫院
NWT16850,NewTaipei,F221德泰,大窠橋,馬偕醫院
NWT16851,NewTaipei,581,五股站,御史路
NWT16852,NewTaipei,F222陸光,陸光總站,御史路
NWT16853,NewTaipei,F223工業,五股,臺北車站(鄭州)
NWT16855,NewTaipei,582,立體停車場,臺北車站(鄭州)
NWT16857,NewTaipei,F231,林口加油站,林口加油站
NWT16859,NewTaipei,F232,林口加油站,林口加油站
NWT16861,NewTaipei,F233,水尾,水尾
NWT16863,NewTaipei,F235,瑞平國小,長庚醫院
NWT16865,NewTaipei,F236,洪厝,林口加油站
NWT16867,NewTaipei,F237,出水坑,林口加油站
NWT16869,NewTaipei,F238,林口發電廠,林口加油站
NWT16871,NewTaipei,F239,林口發電廠,林口加油站
NWT16873,NewTaipei,F250,太平社區,太平社區
NWT16876,NewTaipei,F302,三重區公所,五常郵局
NWT16877,NewTaipei,F303,三重區公所,明志國中
NWT16878,NewTaipei,F312,蘆洲區公所,成蘆橋下
NWT16887,NewTaipei,F317,蘆洲區公所,陽明醫院
NWT16890,NewTaipei,F512,自強國中,捷運景安站
NWT16891,NewTaipei,F513,灰瑤,秀山站
NWT16892,NewTaipei,F521,永平路口,仁愛公園
NWT16893,NewTaipei,F522,捷運頂溪站,耕莘醫院
NWT16894,NewTaipei,F523,永平國小,保順保生路
NWT16895,NewTaipei,F525,民權圖書館,遠東愛買
NWT16896,NewTaipei,F526,民本里,民本里一
NWT16897,NewTaipei,570,山中湖,南天母廣場
NWT16898,NewTaipei,571,善息寺,南天母廣場
NWT16899,NewTaipei,572,金城路口,南天母廣場
NWT16900,NewTaipei,573,信義國小,南天母廣場
NWT16901,NewTaipei,574,信義國小,南天母廣場
NWT16902,NewTaipei,575,捷運永寧站,南天母廣場
NWT16903,NewTaipei,F611,大學風呂,長庚醫院
NWT16905,NewTaipei,F622,安溪國小,三峽國小
NWT16906,NewTaipei,F623,文化停車場,福慶宮
NWT16907,NewTaipei,F625,大仁路大勇路口,明德中學
NWT16908,NewTaipei,F626,三峽國小,白雞行修宮
NWT16909,NewTaipei,F627,大仁路大勇路口,五寮
NWT16910,NewTaipei,F628,三峽國小,湊合橋
NWT16912,NewTaipei,F629,文化停車場,鹿母潭
NWT16914,NewTaipei,F630,長福停車場,長庚醫院林口總院
NWT16919,NewTaipei,F651,鶯歌火車站,加油站
NWT16920,NewTaipei,F652,鶯歌區公所,恩主公醫院
NWT16922,NewTaipei,F653A,鶯歌火車站,林長壽圖書館
NWT16923,NewTaipei,F653B,鶯歌火車站,林長壽圖書館
NWT16924,NewTaipei,F655,鶯歌區公所,長庚醫院(總院)
NWT16926,NewTaipei,F656,鶯歌火車站,鳳吉一街94號
NWT16929,NewTaipei,F703前三班,頂好社區,雙城路115號
NWT16930,NewTaipei,592,寶興路42巷口,捷運七張站
NWT16931,NewTaipei,F706,寶興路60巷口,新店區公所
NWT16937,NewTaipei,F711,深坑區公有市場,深坑國小
NWT16939,NewTaipei,F713,深坑國小,深坑區公所
NWT16940,NewTaipei,F712,深坑國小,大崙尾
NWT16941,NewTaipei,F721,坪林國中,南山寺
NWT16942,NewTaipei,F722,坪林國中,九芎根101
NWT16943,NewTaipei,F723,坪林國中,九芎根101
NWT16944,NewTaipei,F801,瑞芳,四腳亭
NWT16946,NewTaipei,F802,瑞芳,金九線
NWT16948,NewTaipei,F803,瑞芳,四腳亭
NWT16950,NewTaipei,F805,瑞芳,和美國小
NWT16952,NewTaipei,F806,瑞芳,大福煤礦
NWT16954,NewTaipei,F807上午,瑞興新村,瑞芳火車站
NWT16955,NewTaipei,F807下午,祖師廟,瑞芳火車站
NWT16956,NewTaipei,F808,瑞芳,三貂嶺
NWT16958,NewTaipei,F811,澳底臻信福,貢寮環保公園
NWT16960,NewTaipei,F815,雙溪火車站,灣潭
NWT16962,NewTaipei,F821,平溪,新寮大厝
NWT16963,NewTaipei,F822,平溪,東勢派出所
NWT16964,NewTaipei,F823,分水崙,福隆火車站
NWT16966,NewTaipei,F831,鶯歌石,貢寮火車站
NWT16967,NewTaipei,F832,貢寮火車站,吉林
NWT16968,NewTaipei,F833,貢寮火車站,龍崗
NWT16969,NewTaipei,F835,貢寮火車站,貢寮區漁會
NWT16970,NewTaipei,F836,貢寮區漁會,鶯歌石
NWT16971,NewTaipei,F837,貢寮火車站,鼻頭里停車場
NWT16972,NewTaipei,貢寮區學生專車,貢寮國中,龍洞灣公園
NWT16973,NewTaipei,F838,貢寮火車站,美豐
NWT16974,NewTaipei,F839,貢寮火車站,鼻頭角
NWT16975,NewTaipei,F922烏塗炭,萬里區公所,靈泉寺
NWT16976,NewTaipei,F922內崁,萬里區公所,靈泉寺
NWT16977,NewTaipei,F933-0620學生專車,三界橋,金山區公所
NWT16978,NewTaipei,F933-0800,金山區公所,金青門口
NWT16979,NewTaipei,F933-0710,金山區公所,金青門口
NWT16980,NewTaipei,F931-0600,金山區公所,金山國小
NWT16981,NewTaipei,F931-0700,金山區公所,磺溪中橋
NWT16982,NewTaipei,F931-0800,金山區公所,下六股
NWT16983,NewTaipei,F931-0910,金山區公所,臺大醫院金山分院
NWT16984,NewTaipei,F931-1030,金山區公所,臺大醫院金山分院
NWT16985,NewTaipei,F931-1255,金山區公所,三界公廟
NWT16986,NewTaipei,F931-1630,金山區公所,三界公廟
NWT16987,NewTaipei,F931-1730,金山區公所,三界公廟
NWT16988,NewTaipei,F901,汐止火車站,汐碇石頭公
NWT16990,NewTaipei,F902,汐止火車站,汐止火車站(公園)
NWT16992,NewTaipei,F902新興,汐止火車站,汐止火車站(公園)
NWT16993,NewTaipei,F903,汐止,天道清修院
NWT16995,NewTaipei,F905,汐止,平溪
NWT16997,NewTaipei,586,保長里,汐止
NWT16999,NewTaipei,F907A,秀峰高中(忠孝東路),秀峰高中(忠孝東路)
NWT17000,NewTaipei,F907B,秀峰高中(忠孝東路),秀峰高中(忠孝東路)
NWT17001,NewTaipei,587,汐止,瑞士山莊
NWT17003,NewTaipei,F909,汐止,五指山森林公園
NWT17005,NewTaipei,F910,汐止,翠柏新村
NWT17007,NewTaipei,F911,汐止,天秀宮
NWT17009,NewTaipei,F912A,汐止火車站,汐止火車站(終點)
NWT17010,NewTaipei,F912B,汐止,汐止公園
NWT17011,NewTaipei,F913延,國泰醫院,忠三街口
NWT17013,NewTaipei,F915,汐止公園,金龍國小
NWT17015,NewTaipei,F916,樟樹國中,樟樹國中
NWT17016,NewTaipei,F917,博市社區（歡天館）,博市社區（歡天館）
NWT17017,NewTaipei,F918,水蓮山莊,水蓮山莊
NWT17292,NewTaipei,945,林口,松山機場
NWT17293,NewTaipei,946,林口,內湖科技園區
NWT17294,NewTaipei,946副,林口,內湖科技園區
NWT17300,NewTaipei,624,新店,西門
NWT17304,NewTaipei,985萬大樹林先導公車,捷運輔大站,捷運龍山寺站
NWT17310,NewTaipei,紅52,淡海新市鎮,捷運紅樹林站
NWT17311,NewTaipei,藍41延和,捷運海山站,永安市場站
NWT17332,NewTaipei,藍21副,汐止社后,南港車站
NWT17360,NewTaipei,藍1,蘆洲,臺北車站
NWT17391,NewTaipei,F932-0600,金山區公所,金山區公所
NWT17392,NewTaipei,F932-0730、1630,金山區公所,清泉鎮天宮
NWT17393,NewTaipei,F932-0820,金山區公所,月眉
NWT17394,NewTaipei,F932-0950,臺大醫院金山分院,金山區公所
NWT17395,NewTaipei,F932-1110,臺大醫院金山分院,礦溪橋
NWT17424,NewTaipei,F919,水晶山莊,北峰里
NWT17425,NewTaipei,F919去延,水晶山莊,北峰里
NWT17432,NewTaipei,F920,汐止,平溪
NWT17433,NewTaipei,F920延,汐止,嶺腳車站
NWT17465,NewTaipei,F932-0630,金山區公所,金山區公所
NWT17466,NewTaipei,棕7綠野香坡,新店,臺北市政府
NWT17479,NewTaipei,290副萬和,興隆站,溪園路
NWT17482,NewTaipei,666皇帝殿,景福街,皇帝殿
NWT17483,NewTaipei,666烏塗窟,景福街,烏塗窟
NWT17500,NewTaipei,790漁港,金山南勢,基隆
NWT17501,NewTaipei,788去海科館,基隆,金瓜石
NWT17502,NewTaipei,788返海科館,金瓜石,基隆
NWT17509,NewTaipei,F137紅樹林,三芝國中,捷運紅樹林站
NWT17510,NewTaipei,紅37繞淡水商工,淡海新市鎮,捷運淡水站
NWT17513,NewTaipei,583,五股,榮總
NWT17515,NewTaipei,778,三峽,白雞
NWT17516,NewTaipei,藍18,中和,新莊
NWT17517,NewTaipei,99,新莊,板橋
NWT17518,NewTaipei,845,新莊,捷運新埔站
NWT17519,NewTaipei,916,三峽,捷運永寧站
NWT17523,NewTaipei,806,板橋,蘆洲
NWT17524,NewTaipei,805,土城,五股
NWT17525,NewTaipei,823,舊莊,汐止
NWT17526,NewTaipei,813,五股,中和
NWT17527,NewTaipei,813區,中和,行政院新莊聯合辦公大樓
NWT17528,NewTaipei,862,基隆,淡水
NWT17530,NewTaipei,716(臺灣好行-皇冠北海岸線),捷運淡水站,野柳地質公園
NWT17532,NewTaipei,918,泰山,新店
NWT17534,NewTaipei,933,三重,動物園
NWT17536,NewTaipei,927,三重,八里
NWT17537,NewTaipei,928,三重,八里
NWT17545,NewTaipei,927經台北港,三重,八里
NWT17546,NewTaipei,F237副,未來城社區,麗園國小
NWT17548,NewTaipei,951,汐止,新店
NWT17552,NewTaipei,F919八連,八連溪谷公園,北峰里
NWT17553,NewTaipei,F919八連去延,八連溪谷公園,北峰里
NWT17557,NewTaipei,897,景文科技大學,板橋
NWT17559,NewTaipei,F212副,泰山公有市場,貿商國宅
NWT17563,NewTaipei,F232副,城市之洲社區,安敦新世界
NWT17565,NewTaipei,F812,十三層老樹,內盤山
NWT17567,NewTaipei,F813,雙溪,瑞芳
NWT17568,NewTaipei,F913,崇義高中,北山里伊士曼(明峰街)
NWT17570,NewTaipei,947,淡水,板橋
NWT17575,NewTaipei,953,金山(南勢),臺大資訊大樓
NWT17576,NewTaipei,952,板橋,南崁
NWT17621,NewTaipei,853跳蛙,三芝站,捷運紅樹林站
NWT17623,NewTaipei,F723石嘈,坪林國中,保安宮
NWT17624,NewTaipei,F703,頂好社區,莒光路87巷土地公廟
NWT17625,NewTaipei,898,龍壽里,長庚醫院
NWT17631,NewTaipei,F301,三重區公所,中山藝術公園
NWT17648,NewTaipei,788返水湳洞,水湳洞,基隆
NWT17663,NewTaipei,F205,福興里站,林口長庚醫院
